1.026551001148034498e-05,2.875463434791955262e-11
1.180494937658138034e-05,2.515525651839619833e-11
1.357520339940195885e-05,2.194199014695863539e-11
1.561082295269815244e-05,1.902724935500641510e-11
1.795178152021579233e-05,1.658054225833308255e-11
2.064369659593245522e-05,1.439207021215755107e-11
2.373934667997375109e-05,1.252914524795161673e-11
2.729915075177091014e-05,1.088605510586707229e-11
3.139289396881328280e-05,9.495499030093488944e-12
3.610029959046943347e-05,8.234131297377023724e-12
4.151385102016345163e-05,7.182325000887305590e-12
4.773900868308368270e-05,6.240424562137504241e-12
5.489776852801158823e-05,5.432657331108477668e-12
6.312996177087600524e-05,4.724827334257883613e-12
7.259661330603468202e-05,4.109221689856773576e-12
8.348292482672538544e-05,3.577319638474072360e-12
9.600160433010919382e-05,3.111224688230250256e-12
1.103975220451838222e-04,2.705858027487418550e-12
1.269523138097781577e-04,2.355608869812717313e-12
1.459892894147284982e-04,2.046690931996562379e-12
1.678814650454917403e-04,1.783507687031343839e-12
1.930557156445446287e-04,1.548101832603053502e-12
2.220060860651278318e-04,1.350351372192268275e-12
2.552967313298134568e-04,1.173264349566986174e-12
2.935800564176434431e-04,1.021395757057284095e-12
3.376034869830507948e-04,8.874484472946948347e-13
3.882292195399634376e-04,7.725761709272187738e-13
4.464461205811899721e-04,6.719159313235039664e-13
5.133929352823415849e-04,5.843708824522661933e-13
5.903787575860136886e-04,5.082322242090488465e-13
6.789089865779334831e-04,4.420137989089094670e-13
7.807139354411042880e-04,3.840474730918050661e-13
8.977868224906389912e-04,3.343359573392929192e-13
1.032413323775280495e-03,2.904906586555365231e-13
1.187230092063768557e-03,2.528892370462337878e-13
1.365258249301084170e-03,2.195102909640466432e-13
1.569988839434585887e-03,1.912835422273330771e-13
1.805412639619630860e-03,1.660359551137352085e-13
2.076138834510567795e-03,1.441208065760669656e-13
2.387435787731998806e-03,1.238813048077220679e-13
2.745408710534139735e-03,1.064841229067357649e-13
3.157002643024353714e-03,9.010963312543292636e-14
3.630191425977891042e-03,7.412176863054531991e-14
4.147821311988534286e-03,6.060163555905821761e-14
4.709111005193647795e-03,4.846457351757189828e-14
5.346311642120583560e-03,3.846763150455386641e-14
6.069683796095143129e-03,3.030382858339208559e-14
6.890898237339356837e-03,2.377012991155035739e-14
7.823138990403094920e-03,1.846556549682904661e-14
8.825343720786676255e-03,1.454657886789935571e-14
1.001971785476098165e-02,1.175671537688925788e-14
1.152239542490732065e-02,1.036581054683862041e-14
1.325023588731396446e-02,9.015231778561006516e-15
1.504320274440956902e-02,7.176257245549465368e-15
1.664981105465570405e-02,5.677831531985053222e-15
1.834345271480848291e-02,4.260739080846764140e-15
2.118807228345652785e-02,3.384069137613834542e-15
2.436737050600317964e-02,3.179449485755344688e-15
2.802518295459259512e-02,3.133771650877344808e-15
3.223203941872771622e-02,3.085732113641903539e-15
3.707018997153847806e-02,3.023614135492340599e-15
4.263379649199593863e-02,2.913917454888714101e-15
4.903224994777043155e-02,2.799977150490239496e-15
5.639062046006891593e-02,2.674757772558380546e-15
6.485265774510026726e-02,2.532756987405036442e-15
7.458507116605299359e-02,2.414762387745547729e-15
8.577929773051584661e-02,2.333989598648639421e-15
9.866001111521123523e-02,2.394532238176468611e-15
1.134848955776468771e-01,2.664279075501694774e-15
1.305447394429791186e-01,3.122048434232104457e-15
1.501643607229726507e-01,3.552738169102063845e-15
1.727187009084946989e-01,3.753369587203993518e-15
1.986579119860688025e-01,3.915257873399736520e-15
2.285108964520561337e-01,4.394812024579936839e-15
2.592556158142073630e-01,5.423664696460309530e-15
2.731713808767863849e-01,6.927579624733569052e-15
2.834743501248648823e-01,9.030725135115691191e-15
2.908037742452901919e-01,1.430571915068386058e-14
2.875843184251576923e-01,1.153727466701902773e-14
