-22.4448,2.33339,0.011282 -22.4448,2.33339,97.235
-0.569913,-13.6605,0.011282 -0.569913,-13.6605,97.235
-6.20525,4.55724,0.011282 -6.20525,4.55724,97.235
22.9591,1.15933,0.011282 22.9591,1.15933,97.235
-3.41111,-4.40733,0.011282 -3.41111,-4.40733,97.235
18.6446,-4.88887,0.011282 18.6446,-4.88887,97.235
5.99223,-2.16777,0.011282 5.99223,-2.16777,97.235
10.1244,5.46959,0.011282 10.1244,5.46959,97.235
1.40941,-3.21236,0.011282 1.40941,-3.21236,97.235
-4.33506,2.83969,0.011282 -4.33506,2.83969,97.235
-3.64782,0.458646,0.011282 -3.64782,0.458646,97.235
9.52223,10.429,0.011282 9.52223,10.429,97.235
-3.96966,20.6626,0.011282 -3.96966,20.6626,97.235
14.6036,-5.75303,0.011282 14.6036,-5.75303,97.235
17.5782,-11.5434,0.011282 17.5782,-11.5434,97.235
-13.3656,7.57615,0.011282 -13.3656,7.57615,97.235
-9.29255,-7.26802,0.011282 -9.29255,-7.26802,97.235
3.19109,25.014,0.011282 3.19109,25.014,97.235
20.6741,10.6655,0.011282 20.6741,10.6655,97.235
-8.97641,20.0545,0.011282 -8.97641,20.0545,97.235
9.47481,17.8515,0.011282 9.47481,17.8515,97.235
4.76576,13.7788,0.011282 4.76576,13.7788,97.235
2.51287,1.00056,0.011282 2.51287,1.00056,97.235
-10.935,1.19673,0.011282 -10.935,1.19673,97.235
-0.485634,8.35147,0.011282 -0.485634,8.35147,97.235
6.51497,-2.50718,0.011282 6.51497,-2.50718,97.235
-5.93186,-19.0811,0.011282 -5.93186,-19.0811,97.235
-12.6919,-3.46439,0.011282 -12.6919,-3.46439,97.235
16.0412,-16.0228,0.011282 16.0412,-16.0228,97.235
5.9123,16.1098,0.011282 5.9123,16.1098,97.235
-4.32236,-17.596,0.011282 -4.32236,-17.596,97.235
-11.2292,19.1612,0.011282 -11.2292,19.1612,97.235
-0.117547,9.1497,0.011282 -0.117547,9.1497,97.235
-7.95613,-12.0613,0.011282 -7.95613,-12.0613,97.235
-8.90727,2.75984,0.011282 -8.90727,2.75984,97.235
10.5338,-10.531,0.011282 10.5338,-10.531,97.235
9.21857,1.71075,0.011282 9.21857,1.71075,97.235
10.5246,-3.55951,0.011282 10.5246,-3.55951,97.235
15.392,-6.10795,0.011282 15.392,-6.10795,97.235
-6.71909,14.9386,0.011282 -6.71909,14.9386,97.235
-0.523921,-8.30302,0.011282 -0.523921,-8.30302,97.235
-0.103361,6.26955,0.011282 -0.103361,6.26955,97.235
7.68472,8.68647,0.011282 7.68472,8.68647,97.235
-0.46327,7.50784,0.011282 -0.46327,7.50784,97.235
6.95999,-4.71715,0.011282 6.95999,-4.71715,97.235
23.4062,-0.256756,0.011282 23.4062,-0.256756,97.235
13.6795,14.6375,0.011282 13.6795,14.6375,97.235
-18.3439,15.5318,0.011282 -18.3439,15.5318,97.235
5.4088,-5.13329,0.011282 5.4088,-5.13329,97.235
9.43054,-16.594,0.011282 9.43054,-16.594,97.235
3.47732,3.92459,0.011282 3.47732,3.92459,97.235
6.90998,10.2718,0.011282 6.90998,10.2718,97.235
6.97312,-16.4467,0.011282 6.97312,-16.4467,97.235
-18.8798,-14.6708,0.011282 -18.8798,-14.6708,97.235
-7.16404,-16.0943,0.011282 -7.16404,-16.0943,97.235
13.1709,-6.52528,0.011282 13.1709,-6.52528,97.235
-0.536862,-2.09772,0.011282 -0.536862,-2.09772,97.235
-10.0201,3.70594,0.011282 -10.0201,3.70594,97.235
19.7718,6.65844,0.011282 19.7718,6.65844,97.235
-1.76078,-10.9496,0.011282 -1.76078,-10.9496,97.235
2.04902,0.170113,0.011282 2.04902,0.170113,97.235
-3.99116,4.34913,0.011282 -3.99116,4.34913,97.235
-10.0257,-7.26216,0.011282 -10.0257,-7.26216,97.235
11.8157,8.55533,0.011282 11.8157,8.55533,97.235
0.205807,-0.567534,0.011282 0.205807,-0.567534,97.235
9.86816,-7.14888,0.011282 9.86816,-7.14888,97.235
8.16285,-8.19918,0.011282 8.16285,-8.19918,97.235
-0.658589,-1.48281,0.011282 -0.658589,-1.48281,97.235
-15.5383,5.78325,0.011282 -15.5383,5.78325,97.235
