0.0000000	0.00000	0.0000	0.0000
0.0753769	0.00000	0.0000	0.0000
0.1507538	0.00002	0.0000	0.0000
0.1800000	0.00004	0.0000	0.0000
0.1800001	0.00004	0.0000	0.0000
0.2261307	0.00007	0.0000	0.0000
0.3015075	0.00032	0.0000	0.0000
0.3768844	0.00143	0.0000	0.0000
0.4522613	0.00644	0.0000	0.0000
0.5276382	0.02838	0.0000	0.0000
0.6030151	0.11563	0.0000	0.0000
0.6783920	0.36212	0.0000	0.0000
0.7537688	0.68597	0.0000	0.0000
0.8200000	0.83482	0.0000	0.0000
0.8200001	0.83482	0.8348	0.7854
0.8291457	0.85537	0.8554	0.8212
0.9045226	0.90486	0.9049	0.8821
0.9798995	0.91660	0.9166	0.8954
1.0552764	0.91925	0.9192	0.8967
1.1306533	0.91983	0.9198	0.8927
1.1800000	0.91992	0.9199	0.8967
1.1800001	0.91992	0.0000	0.0000
1.2060302	0.91996	0.0000	0.0000
1.2814070	0.91999	0.0000	0.0000
1.3567839	0.92000	0.0000	0.0000
1.4321608	0.92000	0.0000	0.0000
1.5075377	0.92000	0.0000	0.0000
1.5829146	0.92000	0.0000	0.0000
1.6582915	0.92000	0.0000	0.0000
1.7336683	0.92000	0.0000	0.0000
1.8090452	0.92000	0.0000	0.0000
1.8200000	0.92000	0.0000	0.0000
1.8200001	0.92000	0.9200	0.9150
1.8844221	0.92000	0.9200	0.9152
1.9597990	0.92000	0.9200	0.9166
2.0351759	0.92000	0.9200	0.9179
2.1105528	0.92000	0.9200	0.9192
2.1800000	0.92000	0.9200	0.9200
2.1800001	0.92000	0.0000	0.0000
2.1859296	0.92000	0.0000	0.0000
2.2613065	0.92000	0.0000	0.0000
2.3366834	0.92000	0.0000	0.0000
2.4120603	0.92000	0.0000	0.0000
2.4874372	0.92000	0.0000	0.0000
2.5628141	0.92000	0.0000	0.0000
2.6381910	0.92000	0.0000	0.0000
2.7135678	0.92000	0.0000	0.0000
2.7889447	0.92000	0.0000	0.0000
2.8200000	0.92000	0.0000	0.0000
2.8200001	0.92000	0.9200	0.9200
2.8643216	0.92000	0.9200	0.9200
2.9396985	0.92000	0.9200	0.9200
3.0150754	0.92000	0.9200	0.9200
3.0904523	0.92000	0.9200	0.9200
3.1658291	0.92000	0.9200	0.9200
3.1800000	0.92000	0.9200	0.9200
3.1800001	0.92000	0.0000	0.0000
3.2412060	0.92000	0.0000	0.0000
3.3165829	0.92000	0.0000	0.0000
3.3919598	0.92000	0.0000	0.0000
3.4673367	0.92000	0.0000	0.0000
3.5427136	0.92000	0.0000	0.0000
3.6180905	0.92000	0.0000	0.0000
3.6934673	0.92000	0.0000	0.0000
3.7688442	0.92000	0.0000	0.0000
3.8200000	0.92000	0.0000	0.0000
3.8200001	0.92000	0.9200	0.9200
3.8442211	0.92000	0.9200	0.9200
3.9195980	0.92000	0.9200	0.9200
3.9949749	0.92000	0.9200	0.9200
4.0703518	0.92000	0.9200	0.9200
4.1457286	0.92000	0.9200	0.9200
4.1800000	0.92000	0.9200	0.9200
4.1800001	0.92000	0.0000	0.0000
4.2211055	0.92000	0.0000	0.0000
4.2964824	0.92000	0.0000	0.0000
4.3718593	0.92000	0.0000	0.0000
4.4472362	0.92000	0.0000	0.0000
4.5226131	0.92000	0.0000	0.0000
4.5979899	0.92000	0.0000	0.0000
4.6733668	0.92000	0.0000	0.0000
4.7487437	0.92000	0.0000	0.0000
4.8200000	0.92000	0.0000	0.0000
4.8200001	0.92000	0.9200	0.9192
4.8241206	0.92000	0.9200	0.9192
4.8994975	0.92000	0.9200	0.9192
4.9748744	0.92000	0.9200	0.9192
5.0502513	0.92000	0.9200	0.9192
5.1256281	0.92000	0.9200	0.9192
5.1800000	0.92000	0.9200	0.9192
5.1800001	0.92000	0.0000	0.0000
5.2010050	0.92000	0.0000	0.0000
5.2763819	0.92000	0.0000	0.0000
5.3517588	0.92000	0.0000	0.0000
5.4271357	0.92000	0.0000	0.0000
5.5025126	0.92000	0.0000	0.0000
5.5778894	0.92000	0.0000	0.0000
5.6532663	0.92000	0.0000	0.0000
5.7286432	0.92000	0.0000	0.0000
5.8040201	0.92000	0.0000	0.0000
5.8200000	0.92000	0.0000	0.0000
5.8200001	0.92000	0.9200	0.9060
5.9547739	0.92000	0.9200	0.9007
6.0301508	0.92000	0.9200	0.8967
6.1800000	0.92000	0.9200	0.8887
6.1800001	0.92000	0.0000	0.0000
6.1809045	0.92000	0.0000	0.0000
6.2562814	0.92000	0.0000	0.0000
6.3316583	0.92000	0.0000	0.0000
6.4070352	0.92000	0.0000	0.0000
6.4824121	0.92000	0.0000	0.0000
6.5577889	0.92000	0.0000	0.0000
6.6331658	0.92000	0.0000	0.0000
6.7085427	0.92000	0.0000	0.0000
6.7839196	0.92000	0.0000	0.0000
6.8200000	0.92000	0.0000	0.0000
6.8200001	0.92000	0.9200	0.8570
7.0100503	0.92000	0.9200	0.8490
7.1608040	0.92000	0.9200	0.8371
7.1800000	0.92000	0.9200	0.8344
7.1800001	0.92000	0.0000	0.0000
7.2361809	0.92000	0.0000	0.0000
7.3115578	0.92000	0.0000	0.0000
7.3869347	0.92000	0.0000	0.0000
7.4623116	0.92000	0.0000	0.0000
7.5376884	0.92000	0.0000	0.0000
7.6130653	0.92000	0.0000	0.0000
7.6884422	0.92000	0.0000	0.0000
7.7638191	0.92000	0.0000	0.0000
7.8200000	0.92000	0.0000	0.0000
7.8200001	0.92000	0.9200	0.7788
7.9899497	0.92000	0.9200	0.7616
8.1800000	0.92000	0.9200	0.7232
