11.457021549500398, 9.00183968107178e-13
11.457021549500398, 5.09087690528737e-13
11.457021549500398, 2.2219605162853745e-13
11.457021549500398, 9.089723724390362e-14
11.681821033426642, 3.6706678226693716e-14
11.795869461538569, 1.1740070264347937e-14
12.144738992807916, 6.469774768275029e-15
12.873737259389241, 3.0128679789747064e-15
13.779723598335583, 1.9905484050119448e-15
17.230065159280496, 1.3497850637691229e-15
23.060525425632, 1.9656406614435752e-15
29.116221936174888, 3.614029191324081e-15
33.358518216279194, 6.06831839116829e-15
37.48345911923806, 8.499175970360634e-15
48.25522042741279, 1.2867142144212533e-14
58.604705713133995, 1.4648738752811946e-14
64.58424430196985, 7.665419973517868e-15
75.44615835147138, 5.8403647335098355e-15
95.25832782420358, 4.5081006384997766e-15
125.03926538382578, 7.0954909713162715e-15
132.54485342267895, 1.2385486037425361e-14
143.25775580361912, 1.8507128580830327e-14
164.13071953751285, 2.989083919777713e-14
184.42627085855347, 3.315742129219569e-14
251.67720477158423, 3.068459706177869e-14
336.84194029649746, 3.585254505693678e-14
468.6904192314188, 4.830767037892181e-14
615.218711599549, 6.854849292976895e-14
664.9435996665052, 4.831955375256593e-14
704.8574036451896, 3.362142410765523e-14
831.4405922397639, 4.300889154956542e-14
980.7564691084572, 5.090320416283173e-14
