-5.45086,16.1384,15.0099 -0.0273091,0.551477,108.75
0.335793,-9.46554,15.0099 -0.0762036,-0.894526,108.75
-0.85678,-7.8753,15.0099 -0.018495,-0.663419,108.75
-2.95959,7.84001,15.0099 0.028504,-0.202837,108.75
9.97809,-21.674,15.0099 0.666838,-0.840864,108.75
-11.0116,17.8831,15.0099 -0.173385,0.519593,108.75
-6.60232,-6.38388,15.0099 -0.372894,-0.483402,108.75
-15.4118,1.84346,15.0099 -0.317126,0.187334,108.75
3.33197,-7.4939,15.0099 0.369709,-0.86598,108.75
11.0844,17.6071,15.0099 0.246362,0.243766,108.75
-17.8401,12.9255,15.0099 -1.17933,1.03453,108.75
-10.1575,-8.35307,15.0099 -0.374061,-0.505563,108.75
14.546,2.63679,15.0099 0.885987,0.271219,108.75
15.1685,-5.20456,15.0099 0.780005,-0.351101,108.75
18.1251,10.5936,15.0099 0.504791,0.178373,108.75
0.254865,-0.190275,15.0099 -0.107772,0.0843866,108.75
-12.0454,10.7587,15.0099 -26.0833,23.3517,108.75
20.0093,-7.96599,15.0099 1.04422,-0.261507,108.75
-10.7061,5.50148,15.0099 -0.727807,0.368179,108.75
19.3337,1.39194,15.0099 0.238169,-0.102265,108.75
23.4812,-3.02833,15.0099 0.885715,0.16732,108.75
-14.1807,8.68869,15.0099 -0.221575,-0.116221,108.75
-3.71041,-21.7207,15.0099 0.110009,-1.60893,108.75
-4.70435,22.3371,15.0099 -0.0285529,0.97521,108.75
-4.13746,9.19648,15.0099 -0.0981517,0.158017,108.75
-2.46458,22.6682,0.011282 -11.8749,103.576,108.75
-1.49293,3.09734,15.0099 -0.079094,0.113363,108.75
17.5523,-1.44054,15.0099 1.09789,-0.151904,108.75
-13.3126,-18.2627,15.0099 -0.678919,-0.97504,108.75
7.13047,2.80085,15.0099 0.403801,0.0691993,108.75
23.0433,1.44176,15.0099 1.24418,-0.263553,108.75
-25.0448,1.69325,0.011282 -25.0448,1.69325,108.75
6.1697,-17.5361,15.0099 0.310184,-0.696301,108.75
18.6729,6.50043,15.0099 0.522483,0.381241,108.75
0.797989,-6.0228,15.0099 0.112166,-0.122339,108.75
8.62983,-2.19764,15.0099 0.34669,0.0418391,108.75
8.48485,-4.60268,15.0099 -0.181985,0.183997,108.75
16.4633,-16.5653,15.0099 -33.3895,34.8845,108.75
-10.2065,13.0747,15.0099 -0.139887,-0.00436867,108.75
16.898,4.44822,15.0099 0.965422,0.141024,108.75
5.68504,-2.80929,15.0099 0.325132,-0.249168,108.75
-6.20175,15.6955,15.0099 -0.126521,0.350683,108.75
8.445,16.3734,15.0099 0.451589,0.434442,108.75
-11.5439,11.4585,15.0099 -0.805131,0.723034,108.75
-13.0531,14.226,15.0099 -0.2381,-0.00718918,108.75
-8.34496,-2.47677,15.0099 -0.134373,0.0155122,108.75
-2.96687,-23.8557,15.0099 -0.330079,-1.17684,108.75
6.7325,-8.23023,15.0099 0.49641,-0.540729,108.75
17.9968,-10.3482,15.0099 0.375892,0.0675049,108.75
8.21737,6.25039,15.0099 20.2429,15.3571,108.75
1.31691,-23.1746,15.0099 -3.02763,44.9143,108.75
5.79278,-1.70761,15.0099 0.108888,0.0176564,108.75
-7.67424,6.68579,15.0099 -0.126058,0.279161,108.75
20.8065,0.8666,15.0099 0.358726,-0.0929485,108.75
4.98549,-10.694,15.0099 0.182024,-0.552613,108.75
2.53804,-10.9269,15.0099 -0.0714875,-0.0127469,108.75
-18.1221,3.46299,15.0099 -0.654872,-0.122052,108.75
-1.55911,0.878828,15.0099 0.169145,-0.0754664,108.75
0.0228152,0.0349477,15.0099 -0.0293756,-0.0443883,108.75
5.03071,8.24743,15.0099 0.487993,0.968565,108.75
18.3798,-7.86248,15.0099 0.856598,-0.127995,108.75
-9.44229,7.81819,15.0099 -0.886988,0.556751,108.75
0.0552182,-0.457148,15.0099 0.0026689,-0.00525875,108.75
-0.563443,-4.91764,15.0099 -0.030072,-0.3288,108.75
10.6888,0.99475,15.0099 0.847338,-0.0855304,108.75
12.7825,9.84322,15.0099 0.677869,0.675496,108.75
-1.91431,-1.5167,15.0099 5.86026,4.72028,108.75
21.9429,9.90271,15.0099 1.02319,0.668667,108.75
-0.87807,-4.59935,15.0099 -0.0164171,-0.0606008,108.75
0.104724,0.0204553,15.0099 0.0116974,0.00135074,108.75
9.9031,4.06014,15.0099 0.729203,0.336499,108.75
9.51676,-1.00078,15.0099 0.987307,-0.0647258,108.75
17.7873,2.06172,15.0099 1.38091,0.261771,108.75
1.62217,-13.1921,15.0099 0.175416,-0.733598,108.75
-0.31132,-0.136339,15.0099 0.104841,0.0473976,108.75
-10.5793,4.49256,15.0099 -0.313088,-0.0396035,108.75
-6.85226,-0.6366,15.0099 -0.930381,-0.173207,108.75
10.9183,-5.8328,15.0099 -0.0603017,0.230855,108.75
7.91284,-5.17952,15.0099 0.790153,-0.395109,108.75
9.80808,0.649216,15.0099 -0.0623526,-0.122448,108.75
15.8316,15.4523,15.0099 0.685504,0.3165,108.75
3.51088,4.53077,15.0099 -0.112527,-0.175763,108.75
-5.53869,4.4873,15.0099 0.12426,-0.0557248,108.75
-19.5713,9.66093,15.0099 -1.10114,0.839999,108.75
-2.46485,2.48825,15.0099 -0.129093,0.154179,108.75
5.31057,-15.2736,15.0099 0.322701,-0.932039,108.75
7.49306,5.9132,15.0099 0.800077,0.544166,108.75
-20.0696,2.50309,15.0099 -1.03027,0.413533,108.75
7.15178,-3.70155,15.0099 0.696133,-0.379872,108.75
-3.97404,-10.2506,15.0099 -0.332879,-1.04457,108.75
-11.8463,19.6058,15.0099 -0.711369,0.790177,108.75
1.67615,5.5512,15.0099 -0.0446016,-0.133665,108.75
-2.00256,-3.27981,15.0099 6.65545,11.1379,108.75
-19.0713,-1.80315,15.0099 -1.29459,-0.410957,108.75
-5.69265,8.74115,15.0099 -0.249788,0.471237,108.75
-10.7016,8.69791,15.0099 0.11068,0.0221493,108.75
13.9187,21.105,0.011282 13.9187,21.105,108.75
-6.83191,-2.09833,15.0099 0.115276,0.0103904,108.75
5.55743,10.251,15.0099 0.29743,0.338343,108.75
-20.3727,-5.46093,15.0099 -0.612706,-0.118293,108.75
-1.71087,-19.8193,15.0099 -0.15401,-0.728377,108.75
-0.606982,-15.4913,15.0099 0.123282,-0.323759,108.75
-2.78087,-0.172631,15.0099 -0.812614,-0.0187522,108.75
-5.03443,19.5113,15.0099 -0.216556,0.974565,108.75
6.26562,5.43536,15.0099 -0.275965,-0.117086,108.75
8.79245,0.610143,15.0099 -51.3671,-4.09694,108.75
21.4032,-13.1489,0.011282 21.4032,-13.1489,108.75
5.46434,8.52271,15.0099 0.222523,0.123958,108.75
-3.60368,-5.88893,15.0099 0.240202,0.269812,108.75
10.2014,-9.00998,15.0099 0.86512,-0.635369,108.75
5.54424,1.08474,15.0099 -0.274438,-0.109579,108.75
-10.8502,5.2065,15.0099 -0.723521,0.370442,108.75
-8.09369,18.0675,15.0099 -0.280127,0.580816,108.75
-8.77125,-2.09282,15.0099 -0.423162,-0.109033,108.75
-6.71235,-16.2451,15.0099 -0.311182,-1.03337,108.75
-16.4562,7.85304,15.0099 -0.366186,0.167638,108.75
8.87116,-0.0442178,15.0099 0.291628,0.0900896,108.75
0.647219,18.2246,15.0099 -0.210884,0.413545,108.75
-19.1424,5.84975,15.0099 -0.814122,0.285638,108.75
10.79,1.18894,15.0099 0.948581,0.108657,108.75
-2.72877,-5.24631,15.0099 0.0546682,0.000816926,108.75
16.0764,2.8663,15.0099 1.11339,0.276535,108.75
-3.24555,-8.81267,15.0099 -0.257736,-0.769718,108.75
-16.6302,-16.6006,15.0099 -0.680508,-0.661445,108.75
0.532695,-0.0095435,15.0099 0.0778282,-0.00243683,108.75
-10.3969,-2.04572,15.0099 -0.698202,-0.0557143,108.75
-15.4059,9.73567,15.0099 -0.324383,0.223027,108.75
7.04424,-12.9272,15.0099 0.549041,-0.681143,108.75
-2.82018,6.2354,15.0099 -0.396743,0.812657,108.75
-19.011,9.20294,15.0099 -0.540835,0.382009,108.75
15.4247,11.8042,15.0099 0.154291,0.241847,108.75
3.56041,4.6783,15.0099 -0.0629998,-0.0282332,108.75
1.09735,-8.0416,15.0099 0.00435151,-0.863835,108.75
6.19291,12.3012,15.0099 -0.0216294,-0.0891166,108.75
-22.9893,3.98251,15.0099 -1.06509,0.184055,108.75
5.64836,-3.9312,15.0099 0.813681,-0.480422,108.75
-16.5031,6.53306,15.0099 -1.21149,0.323147,108.75
3.93059,-8.01959,15.0099 0.0839718,-0.350042,108.75
0.322074,-0.229397,15.0099 -0.0481983,0.0348816,108.75
-3.48892,-3.21868,15.0099 -0.135072,-0.0420406,108.75
-6.64634,1.18642,15.0099 -0.793442,0.172791,108.75
14.6082,2.5341,15.0099 0.948758,0.167415,108.75
-8.83714,13.7968,15.0099 -0.488995,1.11267,108.75
-8.12117,-11.3554,15.0099 0.0586087,-0.164055,108.75
-6.85819,-1.82509,15.0099 0.150295,0.0699393,108.75
-16.8845,14.308,15.0099 -0.559094,0.453303,108.75
-11.401,-4.77944,15.0099 -1.00458,-0.556365,108.75
-12.076,0.93994,15.0099 -0.888167,0.0646571,108.75
-10.4456,-16.2314,15.0099 0.0854984,-0.233433,108.75
2.81144,7.5933,15.0099 0.283147,0.788071,108.75
18.7966,0.816362,15.0099 0.984347,-0.0191727,108.75
-7.70684,-18.8906,15.0099 -0.658878,-1.08145,108.75
8.62623,2.49558,15.0099 0.415641,0.00329786,108.75
5.25056,-5.78268,15.0099 0.393236,-0.387062,108.75
6.81086,-22.6832,15.0099 0.202995,-0.845987,108.75
-17.1224,-6.44708,15.0099 -0.406769,-0.238392,108.75
-17.7496,-7.58044,15.0099 -1.43701,-0.380294,108.75
-11.2071,8.07909,15.0099 0.0761875,0.0255933,108.75
1.04665,6.08986,15.0099 0.152411,0.217325,108.75
5.64135,-4.78643,15.0099 0.106422,-0.088348,108.75
-4.63682,2.6179,15.0099 -0.593095,0.384382,108.75
9.97369,-16.1465,15.0099 0.531542,-1.0212,108.75
-21.7138,8.12418,15.0099 -0.862625,0.382549,108.75
1.60582,-11.6586,15.0099 -0.0848927,-0.56484,108.75
