-13.188,13.13,1.49734 -35.454,36.1824,148.75
-0.517099,1.46083,1.50018 0.741421,-2.74285,148.75
-10.6396,-4.16747,1.4948 20.0927,8.76221,148.75
9.90275,-12.0118,1.40034 -25.4766,29.9773,148.75
18.3572,3.10669,1.4881 -51.0609,-9.13679,148.75
3.22662,-1.66945,1.50449 -6.88712,3.33818,148.75
21.0762,2.16508,1.49979 -65.7838,-4.92637,148.75
17.1392,7.25045,1.49596 45.255,18.6115,148.75
-16.1943,0.224524,1.5079 -53.582,1.62351,148.75
-2.36632,-15.4092,1.49016 9.01273,100.945,148.75
0.845062,-7.24433,1.48097 -2.26443,15.1812,148.75
2.68019,15.8198,1.47541 -7.67227,-38.9056,148.75
-6.36683,2.28304,1.46595 11.9884,-5.47414,148.75
8.11841,-12.1955,1.47467 -17.819,26.6226,148.75
0.820339,-8.48484,1.46471 -1.86761,17.9478,148.75
-0.0112564,-0.00370255,1.50951 0.254852,0.106523,148.75
-1.51641,1.64787,1.50515 2.83341,-2.92817,148.75
-10.1434,-19.5396,1.49551 30.0701,63.961,148.75
-3.56767,-1.45875,1.50068 7.52481,2.89486,148.75
8.58245,-18.4587,1.38325 -30.0904,58.0784,148.75
10.4565,10.8931,1.44583 -27.8347,-28.8987,148.75
-6.54658,-6.06321,1.46266 13.548,12.5816,148.75
-7.73117,-7.88835,1.48732 17.0634,15.8176,148.75
-2.48594,-6.6568,1.47784 5.52019,12.6718,148.75
-4.00989,-9.38487,1.50298 7.69039,18.4005,148.75
-2.01539,2.1309,1.4937 4.25195,-3.87575,148.75
4.31092,15.9514,1.42421 -13.2504,-45.7721,148.75
12.0259,-8.37146,1.47451 -27.3767,17.9565,148.75
0.613651,5.16443,1.50861 4.94631,71.2651,148.75
-3.00806,12.5599,1.44906 5.88828,-29.871,148.75
6.24952,7.8178,1.5051 -12.8208,-16.6186,148.75
-12.5775,21.9859,1.50956 -12.5775,21.9859,148.75
2.27139,20.0084,1.39489 -8.89631,-63.0366,148.75
-10.979,-7.63771,1.41668 27.9593,17.3848,148.75
-5.66866,14.2158,1.4395 13.6606,-33.7374,148.75
17.2504,-6.01571,1.45648 107.316,-27.0384,148.75
3.74744,-2.15979,1.48665 -7.33283,3.89061,148.75
7.31839,2.5177,1.46453 -15.7385,-5.11005,148.75
-3.73824,0.465883,1.48402 -5.78398,0.647047,148.75
-5.24107,-17.8502,1.49926 12.7016,44.7318,148.75
10.4334,-3.67985,1.47827 -22.2056,6.92504,148.75
0.0291974,1.35275,1.50153 -0.336663,-2.36151,148.75
2.29074,8.96294,1.48664 -4.52081,-18.2308,148.75
-17.4327,-3.60306,1.50501 41.1482,6.96574,148.75
7.48882,13.0463,1.48276 -20.6073,-34.2118,148.75
-15.4295,-16.283,1.47649 51.6274,51.8433,148.75
10.6203,17.1851,1.50175 -33.0893,-56.6099,148.75
-1.49902,4.14099,1.50697 2.88068,-7.60149,148.75
-12.6104,-13.2084,1.45824 32.3133,34.1598,148.75
-5.74564,21.327,1.42786 17.9789,-69.1505,148.75
13.2488,8.77135,1.45185 -139.476,-90.3364,148.75
-10.3223,-14.494,1.50685 -29.5744,-42.2203,148.75
6.93757,-14.2147,1.49412 48.8134,-92.4361,148.75
-8.25335,-9.31464,1.48637 19.1309,19.2579,148.75
15.5121,0.568782,1.42743 -37.1235,-1.42348,148.75
-14.0063,14.9618,1.43002 36.4563,-39.8529,148.75
-7.85096,-4.80387,1.50409 16.1908,9.60614,148.75
15.4231,13.6782,1.48963 -42.4837,-37.8875,148.75
8.20224,-0.66286,1.49807 -14.969,0.551482,148.75
-5.29198,10.9473,1.42816 12.6525,-26.0224,148.75
-3.94585,7.15445,1.45281 7.63076,-15.5656,148.75
-2.2407,-5.15274,1.50369 3.64651,9.71695,148.75
1.38413,-12.7714,1.48437 -4.02637,30.6451,148.75
2.42939,-17.9853,1.39642 -7.00663,58.0072,148.75
0.905239,-0.942109,1.50395 -1.46246,1.94292,148.75
3.28253,1.70297,1.49439 -6.8319,-3.305,148.75
-5.43208,2.13785,1.4988 9.69436,-3.722,148.75
13.2732,14.4371,1.49496 -35.1472,-36.4997,148.75
-2.40127,-14.4521,1.47781 6.69137,37.1028,148.75
7.18584,-20.3033,1.3905 -21.0043,59.3693,148.75
-17.4263,-13.2208,1.44119 68.0703,54.9589,148.75
-10.5968,-16.7553,1.48748 -45.4243,-75.7531,148.75
0.346463,12.275,1.46719 -0.443163,-24.3937,148.75
-6.97099,14.6239,1.5079 -21.8271,48.6719,148.75
14.9041,11.1199,1.50808 -38.9357,-30.9466,148.75
-0.772408,2.70012,1.50754 1.74122,-5.03607,148.75
-6.18956,-0.687915,1.50179 12.1328,0.420511,148.75
6.04097,-6.78348,1.47635 -11.497,13.0894,148.75
-3.96583,23.1674,1.40646 17.349,-100.25,148.75
-11.7903,-3.66144,1.43322 25.7324,7.83295,148.75
16.4575,-12.445,1.47691 -44.7205,35.1714,148.75
5.65045,-16.281,1.48104 -13.3705,36.9777,148.75
1.15869,-7.3887,1.48524 -2.90949,13.4382,148.75
-11.5337,3.97326,1.50738 24.958,-7.36227,148.75
-2.48978,-3.17922,1.50289 4.59954,6.72972,148.75
11.4639,-4.68307,1.47845 -78.1311,33.7733,148.75
9.04896,10.9887,1.48505 -18.7996,-22.3469,148.75
-3.22306,9.79862,1.45905 7.21316,-21.3389,148.75
2.30728,4.71664,1.49717 -4.15705,-8.39188,148.75
13.5693,3.94937,1.4307 -30.5341,-8.65602,148.75
-5.40317,-20.534,1.4808 13.833,61.9707,148.75
-15.9863,0.0844253,1.44982 99.4135,13.2224,148.75
18.7911,-5.81105,1.452 -71.5278,22.527,148.75
0.168484,0.470609,1.50754 -0.247865,-0.901899,148.75
