400,0.004961508
410,0.006663874
420,0.008440892
430,0.00966847
440,0.011734414
450,0.013840392
460,0.015544166
470,0.017659903
480,0.019197181
490,0.020529308
500,0.022452131
510,0.024141537
520,0.025187569
530,0.026224067
540,0.027958096
550,0.029245349
560,0.030073703
570,0.031215263
580,0.032329688
590,0.033717129
600,0.034418321
610,0.034690182
620,0.035694103
630,0.036238134
640,0.037475685
650,0.038207904
660,0.038174501
670,0.038771581
680,0.03936112
690,0.03993793
700,0.04060137
710,0.040619075
720,0.040512783
730,0.040881449
740,0.04101294
750,0.041466672
760,0.041504531
770,0.041510045
780,0.041168759
790,0.041049743
800,0.040408239
810,0.039744264
820,0.039396735
830,0.038145566
840,0.038054084
850,0.037015083
860,0.036344049
870,0.03483522
880,0.032995659
890,0.031837576
900,0.030162381
910,0.028526271
920,0.026780161
930,0.024876411
940,0.022922199
950,0.021025358
960,0.019131437
970,0.01710133
980,0.015044236
990,0.013064333
1000,0.011518545
1010,0.009678989
1020,0.008196936
1030,0.006669975
1040,0.005321017
1050,0.004110311
1060,0.003145605
1070,0.002481481
1080,0.001991808
1090,0.001626595
1100,0.001539933
