2.862973449097774153e-11
2.742864744256073703e-11
2.627173398976740693e-11
2.545055254146578445e-11
2.398342529213802697e-11
2.302611496901666090e-11
2.259729768695075947e-11
2.182735079659029966e-11
2.131839016945591171e-11
2.108315223526906881e-11
2.076646793628569572e-11
2.054874756635186655e-11
2.031697499571394676e-11
2.014179894294173313e-11
1.959557777638552381e-11
1.914779443909662991e-11
1.847487681443190043e-11
1.773721794083603420e-11
1.652392739850067412e-11
1.529133524140617165e-11
1.442813491005030890e-11
1.363116095133292117e-11
1.282102908463438526e-11
1.218470668668604155e-11
1.164496282090817753e-11
1.105314575356722122e-11
1.050394890236750649e-11
1.007228482547314603e-11
9.693551593050635291e-12
9.385082535900049813e-12
9.176946415928158302e-12
8.914496494602976922e-12
8.696551783694393991e-12
8.467150813697675525e-12
8.308989911769626651e-12
8.223045054463392424e-12
8.141794378078263678e-12
8.032769815179421579e-12
7.851877716524301690e-12
7.784378857360977418e-12
7.669391181226737135e-12
7.536930294184176364e-12
7.349305962141621178e-12
7.162423666876985603e-12
7.014128609638760581e-12
6.838370330004879982e-12
6.699204985583003701e-12
6.602864467770878621e-12
6.517812382353223903e-12
6.483431268718245733e-12
6.533838767856652463e-12
6.473178277942576186e-12
6.424071991949173533e-12
6.415743189516887776e-12
6.424273138631878572e-12
6.448434789762538658e-12
6.448513496016389406e-12
6.514793170008876766e-12
6.573210451017487766e-12
6.718594029106995213e-12
6.784968821286760830e-12
6.862520139145399365e-12
6.866197597490029678e-12
6.860077087297039364e-12
6.721097929036765104e-12
6.497593810812294837e-12
6.177030519004627115e-12
5.742822936629749490e-12
5.380895211311534003e-12
5.163294433482941588e-12
4.908384729813690772e-12
4.696628145272969856e-12
4.562388557067177386e-12
4.403994635678028829e-12
4.276321077593399752e-12
4.134647997889107792e-12
4.058725431723588367e-12
4.014263453335221184e-12
4.002471555802327973e-12
3.996198257299968341e-12
4.013370051275415086e-12
4.068644762901786263e-12
4.020394402166686637e-12
3.871059895352760993e-12
3.741242677287098504e-12
3.571304424593637496e-12
3.474969679097360303e-12
3.345327628633163130e-12
3.211604677416819438e-12
3.116886021222462626e-12
2.978583560075365253e-12
2.871367824371665113e-12
2.808258478790988053e-12
2.744683181080200977e-12
2.685531829575285018e-12
2.683066913461075255e-12
2.636751682090427629e-12
2.606705168967895595e-12
2.565725289270047684e-12
